Product ID,Product Name,Product Category,Product Description,Price,Stock Quantity,Warranty Period,Product Dimensions,Manufacturing Date,Expiration Date,SKU,Product Tags,Color/Size Variations,Product Ratings
O7WESVJX,Smartphone,Home Appliances,Product_IDR2F,127.65,97,3,10x9x13 cm,1/1/2023,1/1/2024,DD41X0,"EG5,LU6",Red/Small,5
5JKS6A1R,Headphones,Clothing,Product_IZIH7,211.45,45,1,17x7x10 cm,3/15/2023,1/1/2024,775S2Z,"FEW,51R",Blue/Medium,2
BWES09ZM,Laptop,Clothing,Product_HBZQK,400.27,31,3,8x6x20 cm,1/1/2023,1/1/2025,TE23HO,"JX9,FIK",Red/Small,5
VT4O0XY7,Monitor,Electronics,Product_E8IYM,216.58,95,1,19x9x13 cm,1/1/2023,1/1/2026,2P61U7,"YLP,QST",Blue/Medium,2
H43PQL8S,Monitor,Electronics,Product_ZODEK,342.89,22,3,13x11x10 cm,7/30/2023,1/1/2025,QXJQEY,"ZFM,FWC",Red/Small,4
429V9ARZ,Headphones,Electronics,Product_QSAYI,153.19,46,2,10x10x9 cm,1/1/2023,1/1/2026,9TSX1T,"199,B12",Blue/Medium,5
C8DZ6VLR,Smartphone,Electronics,Product_72020,299.46,83,3,9x18x6 cm,7/30/2023,1/1/2025,TC72PP,"5HX,B8U",Green/Large,4
DTKMW907,Smartphone,Home Appliances,Product_GEYC0,195.43,25,2,7x15x6 cm,1/1/2023,1/1/2026,I7PB2J,"D09,BBF",Green/Large,5
BJCR34H9,Monitor,Home Appliances,Product_CMRSY,19.17,15,1,7x8x13 cm,7/30/2023,1/1/2026,WOJIYR,"DHU,2QP",Red/Small,1
7MP3ZBZ1,Smartphone,Home Appliances,Product_R120E,283.39,52,2,9x14x5 cm,3/15/2023,1/1/2025,8V02YR,"TVO,POW",Red/Small,1
YVX0GBBE,Laptop,Clothing,Product_TCC8D,39.89,41,1,8x8x9 cm,3/15/2023,1/1/2025,1CXG52,"KG3,UMM",Blue/Medium,1
E1089LZF,Smartphone,Home Appliances,Product_VIOWK,67.36,70,3,11x13x20 cm,7/30/2023,1/1/2026,GATTHF,"HGM,Y7U",Blue/Medium,1
OF8QSSJC,Monitor,Clothing,Product_8KFWK,63.08,90,2,10x20x6 cm,1/1/2023,1/1/2024,0DVDQO,"78L,FX6",Blue/Medium,1
T749CEE3,Headphones,Electronics,Product_NFWZ1,465.61,8,3,7x18x12 cm,7/30/2023,1/1/2026,ZHB9W1,"VXZ,AM7",Blue/Medium,2
K2PO1K0I,Headphones,Home Appliances,Product_SZSNG,378.11,53,3,12x11x20 cm,1/1/2023,1/1/2024,UDNT9J,"RZZ,DKW",Green/Large,1
HO7XCGCS,Headphones,Home Appliances,Product_GBS8F,145.83,15,1,12x12x14 cm,1/1/2023,1/1/2026,B40CIE,"J0I,1BS",Blue/Medium,2
UM9G1WMM,Smartphone,Home Appliances,Product_TL359,101.27,14,3,20x10x16 cm,3/15/2023,1/1/2024,IKLYLU,"MCR,733",Red/Small,3
BOSJ8W5T,Laptop,Electronics,Product_3IAQL,468.79,84,3,20x19x12 cm,1/1/2023,1/1/2025,G7W3WG,"SPP,MBF",Blue/Medium,5
263C7HH5,Smartphone,Home Appliances,Product_JR882,374.09,37,2,15x10x12 cm,7/30/2023,1/1/2025,P6Q6UB,"VO1,ZM7",Blue/Medium,4
DS1VNG54,Monitor,Electronics,Product_NP9UG,254.27,54,2,20x17x11 cm,7/30/2023,1/1/2025,AHHOC7,"5D7,7GF",Red/Small,2
YY5B90IW,Smartphone,Electronics,Product_TGTZD,276.47,52,3,10x10x12 cm,7/30/2023,1/1/2026,X4J62M,"HOB,G5J",Blue/Medium,1
IE7DU5J9,Headphones,Electronics,Product_GFKA5,55.43,64,3,16x8x19 cm,7/30/2023,1/1/2025,6HIO98,"7N5,CMR",Red/Small,5
HMFS13ML,Headphones,Home Appliances,Product_QF26A,173.68,16,2,20x18x20 cm,7/30/2023,1/1/2026,1JZQJR,"10X,48A",Red/Small,3
VHX87PEI,Laptop,Home Appliances,Product_H8SY2,210.49,35,3,11x9x20 cm,3/15/2023,1/1/2025,87UYYQ,"APY,CR3",Blue/Medium,1
TJKHLUQT,Smartphone,Clothing,Product_0DWFD,259.35,24,2,14x15x13 cm,7/30/2023,1/1/2024,UASDEE,"CX2,G3Q",Red/Small,5
M5D0ZBXB,Laptop,Clothing,Product_EBZ59,428.27,12,1,19x7x12 cm,7/30/2023,1/1/2026,WRLY3C,"D2Y,G9D",Blue/Medium,2
HM3PH7KQ,Monitor,Home Appliances,Product_8ET8P,410.35,37,2,12x5x16 cm,1/1/2023,1/1/2024,58TAZR,"1AG,UV1",Green/Large,1
63G95JQN,Monitor,Home Appliances,Product_94GEB,478.21,43,1,15x14x11 cm,3/15/2023,1/1/2025,BYT6DR,"U8X,W28",Blue/Medium,4
39MJCBZK,Monitor,Electronics,Product_G26MV,494.76,59,2,12x10x11 cm,1/1/2023,1/1/2026,6FEJBY,"F5G,BCK",Red/Small,1
WZ7ZAZXD,Monitor,Home Appliances,Product_CX8IK,115.36,59,3,9x17x18 cm,1/1/2023,1/1/2026,EFOVO8,"LVO,WHZ",Red/Small,3
PHCMT4WQ,Monitor,Electronics,Product_JX1YL,253.74,56,2,16x16x9 cm,1/1/2023,1/1/2026,3EPSK9,"757,NYA",Red/Small,4
C5VKMB04,Headphones,Home Appliances,Product_QUM3O,409.01,86,3,17x7x11 cm,7/30/2023,1/1/2026,E31ZZ1,"WEX,OEI",Blue/Medium,5
FIEDV1IP,Smartphone,Electronics,Product_9FLC6,88.43,2,3,10x13x18 cm,1/1/2023,1/1/2026,90UUR9,"XD4,F61",Red/Small,3
JQGH8G1O,Headphones,Clothing,Product_DK4R5,398.79,9,2,11x7x13 cm,1/1/2023,1/1/2025,O6WHV1,"KY5,E1Q",Red/Small,1
AVRKDITW,Laptop,Electronics,Product_O3N9C,311.42,18,3,18x9x7 cm,3/15/2023,1/1/2024,C702JJ,"L3T,P5N",Red/Small,5
RYRDSI6M,Laptop,Home Appliances,Product_FTNG5,268.94,9,2,13x20x18 cm,3/15/2023,1/1/2025,5M71KC,"033,UZH",Blue/Medium,2
RTUT2KBM,Laptop,Home Appliances,Product_HO65X,437.51,69,2,9x12x18 cm,1/1/2023,1/1/2024,TS76HQ,"RV7,B5V",Red/Small,5
E59F3B9M,Monitor,Electronics,Product_37ICF,410.25,72,2,18x8x11 cm,3/15/2023,1/1/2026,EQBAAE,"ATG,WUG",Red/Small,1
ELDV74NK,Smartphone,Electronics,Product_74HHB,13.47,49,3,9x17x10 cm,3/15/2023,1/1/2024,M7XVWS,"ZKQ,H2W",Blue/Medium,3
8RCA2L0R,Laptop,Electronics,Product_RW9X1,456.98,18,3,14x19x10 cm,3/15/2023,1/1/2025,MXT0AY,"EPE,3JF",Red/Small,4
VJCMOZRS,Laptop,Home Appliances,Product_XO391,346.2,70,2,7x20x19 cm,7/30/2023,1/1/2026,TFOARF,"VPG,WKT",Green/Large,3
QX44AIJM,Smartphone,Electronics,Product_3732B,96.35,50,2,12x18x18 cm,7/30/2023,1/1/2026,YIBEXY,"T2K,8N7",Red/Small,4
T3XA3PRH,Smartphone,Clothing,Product_B8R1O,331.22,8,3,19x6x18 cm,1/1/2023,1/1/2025,A1Y04C,"O2P,XLF",Blue/Medium,2
762L4O79,Smartphone,Clothing,Product_ECCIB,487.23,8,3,5x15x18 cm,7/30/2023,1/1/2026,0X85NR,"M6X,D3H",Red/Small,1
08V5CBZV,Monitor,Electronics,Product_0OYIH,280.94,30,2,20x17x11 cm,3/15/2023,1/1/2026,DRO0IL,"SZL,1N5",Red/Small,2
N7SOOA4C,Monitor,Clothing,Product_87WMX,229.29,4,1,10x19x5 cm,3/15/2023,1/1/2025,JY7ZHR,"GX3,K3F",Green/Large,1
VOS9XMFA,Monitor,Electronics,Product_TDMX1,384.41,91,3,18x6x5 cm,3/15/2023,1/1/2024,SRIDGS,"B5J,O96",Green/Large,5
NY30TYQ1,Smartphone,Clothing,Product_HYJK2,449.69,4,2,8x20x14 cm,3/15/2023,1/1/2025,4HCYRC,"ERK,F7A",Blue/Medium,1
LV7OW3J1,Smartphone,Electronics,Product_0QB0W,44.83,17,3,5x18x12 cm,7/30/2023,1/1/2026,63L9CK,"XX2,5RI",Blue/Medium,1
EMO4H2YP,Monitor,Electronics,Product_L4Y4N,297.51,53,3,20x14x10 cm,7/30/2023,1/1/2024,92715W,"JJ8,AKA",Blue/Medium,2
XB2Q6TG6,Laptop,Clothing,Product_K4AF5,261.23,55,3,17x6x16 cm,3/15/2023,1/1/2025,45HE8Q,"HLE,97O",Red/Small,2
A8WY54I7,Monitor,Electronics,Product_ZRP04,207.46,93,2,11x7x20 cm,1/1/2023,1/1/2026,ZAX7BH,"WK1,NXH",Green/Large,2
0EIFEL11,Smartphone,Electronics,Product_8NTD0,497.16,29,2,15x17x14 cm,1/1/2023,1/1/2024,PZXLH2,"RJJ,GTZ",Green/Large,4
COIXO53P,Headphones,Home Appliances,Product_4KB2S,252.68,29,2,16x13x13 cm,1/1/2023,1/1/2025,JGDC36,"2LG,Y25",Red/Small,4
SV4YJADA,Monitor,Clothing,Product_ODVDY,440.7,51,1,15x8x11 cm,3/15/2023,1/1/2025,6SMLPB,"K0D,JFQ",Red/Small,5
5JS48EXE,Laptop,Clothing,Product_9C9CX,59.53,54,3,19x17x20 cm,1/1/2023,1/1/2024,0PDLXU,"7ZB,B4R",Red/Small,3
VH0GEK03,Laptop,Clothing,Product_Q8EC7,490.38,55,1,17x8x16 cm,3/15/2023,1/1/2025,C3OE46,"T4T,XQ9",Blue/Medium,3
MIMWT055,Headphones,Home Appliances,Product_IL9XL,72.58,16,3,5x5x20 cm,7/30/2023,1/1/2026,C69TEK,"AJJ,YR5",Red/Small,2
G1HMYVQB,Laptop,Clothing,Product_X8RS9,315.89,47,1,11x17x19 cm,7/30/2023,1/1/2025,MDPI32,"OO5,81D",Red/Small,5
GA0U83XY,Smartphone,Home Appliances,Product_ABM4K,207.41,51,3,5x15x8 cm,7/30/2023,1/1/2024,XGGFPB,"GA4,YJ1",Blue/Medium,4
NOIXL3AB,Smartphone,Clothing,Product_38BMX,110.65,4,3,20x6x19 cm,1/1/2023,1/1/2024,YCMDMR,"T53,9ME",Blue/Medium,1
77MDB1YB,Monitor,Clothing,Product_03JKA,114.27,9,2,20x5x5 cm,3/15/2023,1/1/2026,FS3OO8,"27Z,DW3",Red/Small,4
C89VG1XF,Smartphone,Electronics,Product_MG1SN,266.66,44,3,13x20x18 cm,3/15/2023,1/1/2024,PYRHD6,"I7N,KA2",Green/Large,1
0CNBKGVZ,Smartphone,Clothing,Product_QF0YW,429.2,12,2,14x17x13 cm,1/1/2023,1/1/2026,2D7ZV7,"OUP,OVY",Green/Large,5
00QAFP1C,Monitor,Home Appliances,Product_GE1O3,305.92,38,2,6x18x11 cm,1/1/2023,1/1/2026,N4GKD1,"VL9,SW2",Red/Small,5
0L4C0AIV,Monitor,Home Appliances,Product_I57ZF,168.72,29,1,10x13x15 cm,3/15/2023,1/1/2026,CGEQ4X,"951,LQU",Blue/Medium,4
9YNJFHGB,Laptop,Clothing,Product_9JDRZ,401.03,90,1,20x5x18 cm,7/30/2023,1/1/2024,DUNSQ3,"D2J,RH4",Green/Large,5
7LLLQ7FG,Monitor,Home Appliances,Product_5F7RI,366.63,22,3,8x6x11 cm,7/30/2023,1/1/2026,QVFTZM,"3E3,LRW",Red/Small,2
OSNJ1TIC,Laptop,Clothing,Product_V3ONE,384.18,50,3,16x8x17 cm,3/15/2023,1/1/2025,Y47704,"TTH,ZZ4",Blue/Medium,2
A3FCEQZ5,Laptop,Home Appliances,Product_4SK77,355.45,67,3,7x5x13 cm,7/30/2023,1/1/2024,QS3O68,"OX7,XP6",Red/Small,4
W9D1E9VB,Smartphone,Clothing,Product_4F6VD,425.99,25,2,6x8x9 cm,7/30/2023,1/1/2026,YYRA7B,"8JH,HST",Green/Large,2
LEGZ1FQM,Smartphone,Clothing,Product_GC6KT,436.31,76,3,8x19x18 cm,1/1/2023,1/1/2025,CYO4RD,"GCP,KBU",Red/Small,3
DE8VLIRN,Headphones,Electronics,Product_UM32L,477.13,84,2,19x12x6 cm,1/1/2023,1/1/2024,TENX1S,"633,C6Q",Green/Large,5
C48TM1UO,Headphones,Home Appliances,Product_4R918,243.06,14,2,8x15x16 cm,1/1/2023,1/1/2024,2M7Y0N,"NMH,9LE",Red/Small,1
5X4BSNAM,Smartphone,Clothing,Product_A92O4,348.41,30,1,7x15x17 cm,1/1/2023,1/1/2026,KBL76D,"NG2,7AA",Blue/Medium,3
58KZ82XL,Smartphone,Electronics,Product_YN3WZ,410,97,3,18x19x9 cm,3/15/2023,1/1/2024,7M9HQI,"D8D,TDO",Green/Large,5
UTKP4PA8,Laptop,Home Appliances,Product_0IC0A,227.36,41,3,14x12x17 cm,7/30/2023,1/1/2025,9YLZNY,"HKW,XPC",Blue/Medium,3
BFM2N9WC,Headphones,Home Appliances,Product_MD2B7,13.47,48,1,17x19x9 cm,1/1/2023,1/1/2026,KFWCAE,"3FX,TRY",Blue/Medium,4
OKLI1YAV,Headphones,Home Appliances,Product_VU5WZ,454.3,52,2,7x11x8 cm,1/1/2023,1/1/2024,SQ2T9Q,"Y41,WWJ",Red/Small,1
31HSBQS5,Laptop,Clothing,Product_H4T28,85.52,49,2,13x12x10 cm,1/1/2023,1/1/2024,74IMKB,"YEU,3R3",Red/Small,4
P6EVGMPG,Monitor,Clothing,Product_NOU02,67.64,98,3,5x18x15 cm,1/1/2023,1/1/2026,YQVSZ9,"0FV,0IU",Blue/Medium,4
C3QMNNKA,Laptop,Electronics,Product_FQ0IV,271.7,48,3,7x14x12 cm,7/30/2023,1/1/2025,N86AB8,"OBY,B8V",Red/Small,1
O1VJNTW8,Laptop,Home Appliances,Product_NYW0G,135.3,72,1,16x15x9 cm,7/30/2023,1/1/2025,BF9HWL,"8UR,C45",Blue/Medium,5
BERZ7E9L,Laptop,Home Appliances,Product_K0PL2,227.9,94,3,6x10x5 cm,3/15/2023,1/1/2024,LXNI7Q,"3UM,WZ9",Blue/Medium,5
MGZKH9GA,Headphones,Clothing,Product_346ML,305.97,95,2,16x9x16 cm,3/15/2023,1/1/2026,425ZUD,"1WB,F1S",Green/Large,2
YQKDX07R,Smartphone,Home Appliances,Product_7YBO2,157.75,90,1,16x19x6 cm,7/30/2023,1/1/2026,WWPRKD,"V1C,YYC",Red/Small,3
S7Q8TL4S,Laptop,Electronics,Product_9RUBT,266.61,30,3,15x19x16 cm,1/1/2023,1/1/2024,NIP1GF,"9CX,A1N",Blue/Medium,4
VTQGCQ08,Monitor,Clothing,Product_34RVF,228.36,90,2,20x12x17 cm,3/15/2023,1/1/2024,4ZR5N3,"47G,8WM",Blue/Medium,3
TZ2H161X,Laptop,Electronics,Product_RJMUH,461.48,69,3,17x19x6 cm,3/15/2023,1/1/2024,KF2U0Q,"FVS,VU7",Green/Large,1
UM1EC0G5,Smartphone,Clothing,Product_YVWV3,357.23,34,3,13x10x20 cm,3/15/2023,1/1/2025,TIZRF5,"FHI,9D3",Red/Small,3
5TB0NFYA,Monitor,Home Appliances,Product_BYEGB,421.86,58,3,16x5x20 cm,7/30/2023,1/1/2026,QJMZAP,"SYJ,80S",Blue/Medium,5
2VVVSEM6,Headphones,Electronics,Product_Q7BYN,223.36,51,1,20x7x16 cm,7/30/2023,1/1/2025,R4EHIQ,"OT8,ACI",Green/Large,5
QKFX2CMD,Laptop,Electronics,Product_7FHLC,434.36,72,1,5x11x16 cm,1/1/2023,1/1/2026,4J9RCR,"WHP,FNB",Green/Large,4
U1H8PEEA,Monitor,Electronics,Product_7QY1P,467.13,61,3,10x6x13 cm,7/30/2023,1/1/2026,2XPDDF,"9R4,K6H",Red/Small,1
V04JB8NG,Smartphone,Clothing,Product_6NM59,405.26,39,3,18x13x15 cm,1/1/2023,1/1/2025,95DUSW,"MW1,MYE",Blue/Medium,5
O2EKXB0X,Monitor,Clothing,Product_9OZQN,134.76,2,2,6x15x14 cm,1/1/2023,1/1/2024,76QP3Q,"OHI,XAC",Blue/Medium,2
UAUCNZAY,Laptop,Clothing,Product_T8QGI,32.16,65,2,19x8x9 cm,7/30/2023,1/1/2024,MYWNUY,"JOI,IG8",Blue/Medium,5
N5W2JLCJ,Monitor,Home Appliances,Product_HSSG0,469.32,38,2,16x7x18 cm,1/1/2023,1/1/2026,TO2GKB,"UKG,3SA",Blue/Medium,1
LHIV45LP,Headphones,Clothing,Product_J8SP0,418.44,95,3,7x8x17 cm,3/15/2023,1/1/2025,VOAXS4,"XNE,8FC",Green/Large,2
DMREV3V1,Headphones,Home Appliances,Product_72VZ2,310.01,96,2,11x14x12 cm,7/30/2023,1/1/2026,BDPEN0,"4US,EP4",Blue/Medium,5
32YMHBKA,Headphones,Home Appliances,Product_X79NZ,452.88,9,2,16x10x12 cm,1/1/2023,1/1/2026,VJOP2L,"TYT,S33",Blue/Medium,3
8XYMX1SG,Laptop,Electronics,Product_OETRL,96.99,84,2,12x18x10 cm,7/30/2023,1/1/2024,B8REZ2,"SRF,87U",Green/Large,4
ERQEQ05V,Headphones,Electronics,Product_1IXK0,406.25,48,2,17x15x15 cm,7/30/2023,1/1/2025,KCZSEJ,"KXY,1EL",Red/Small,2
FYQGJP2C,Headphones,Home Appliances,Product_THSV2,71.93,28,2,5x14x9 cm,7/30/2023,1/1/2024,L2RRA7,"YB1,R16",Blue/Medium,1
I7AACZC4,Laptop,Clothing,Product_8FDI8,233.51,62,2,10x6x19 cm,7/30/2023,1/1/2024,22PRC8,"IZW,L3L",Blue/Medium,3
CSLKM8ZC,Monitor,Electronics,Product_L5DVQ,359.64,98,1,16x6x20 cm,7/30/2023,1/1/2025,8W7VDA,"9YG,JGJ",Blue/Medium,4
TMQQQ3Y3,Monitor,Clothing,Product_IDAN4,434.3,36,2,9x15x7 cm,3/15/2023,1/1/2024,O93C8S,"0V6,IS1",Blue/Medium,1
LHVEYCXY,Smartphone,Electronics,Product_TKXFA,128.06,91,2,11x16x15 cm,1/1/2023,1/1/2024,ELLMKY,"223,XPS",Blue/Medium,1
1H5PIQIF,Laptop,Home Appliances,Product_JJJFV,286.34,62,2,14x10x13 cm,3/15/2023,1/1/2025,6GAZKF,"SZ8,DCN",Blue/Medium,3
ZV0U38YW,Laptop,Home Appliances,Product_45U7B,237.37,19,2,8x16x13 cm,1/1/2023,1/1/2025,X77GGQ,"Y5A,XC7",Green/Large,4
NMIL9TGW,Laptop,Home Appliances,Product_WW5LB,50.5,84,3,13x9x6 cm,1/1/2023,1/1/2025,OYGHY3,"JZD,88U",Red/Small,5
A60KB7IJ,Monitor,Electronics,Product_TWTFS,188.43,35,3,9x15x12 cm,1/1/2023,1/1/2026,BOLL2Z,"SRD,YKE",Blue/Medium,3
R4WSHX9Z,Monitor,Clothing,Product_O62GF,236.32,34,2,16x13x18 cm,3/15/2023,1/1/2024,FD9SA3,"VY4,0KC",Green/Large,1
LTIW27LF,Laptop,Electronics,Product_JXOIV,276.48,37,3,13x16x17 cm,7/30/2023,1/1/2026,6PN5MO,"GW4,C08",Blue/Medium,4
STQ32X4C,Monitor,Electronics,Product_PAQ7C,212.4,70,3,7x14x10 cm,3/15/2023,1/1/2024,OUS5E0,"0G8,NOR",Green/Large,1
ERJQRQ3I,Monitor,Home Appliances,Product_YY2XA,114.61,71,3,11x9x19 cm,1/1/2023,1/1/2025,5SCNMV,"W25,16E",Red/Small,2
YVLQGC14,Laptop,Electronics,Product_MFNG0,277.51,37,2,13x18x13 cm,7/30/2023,1/1/2025,UXJXZO,"QJU,LDF",Blue/Medium,2
03YTR2VF,Monitor,Electronics,Product_URSA6,333.08,4,3,11x14x12 cm,1/1/2023,1/1/2026,1Z9P5R,"NV5,S11",Red/Small,2
P5MSTD7Z,Laptop,Electronics,Product_S9VRG,380.16,19,3,19x19x17 cm,7/30/2023,1/1/2026,50LHWP,"WUH,UDF",Green/Large,1
LVKPPYP0,Monitor,Clothing,Product_47OE0,427.79,19,2,17x7x17 cm,1/1/2023,1/1/2025,47PBJM,"L6Y,GU5",Green/Large,4
18CMGXAP,Monitor,Home Appliances,Product_GEI1H,404.24,32,3,17x9x10 cm,7/30/2023,1/1/2024,Y8W675,"05D,W4N",Green/Large,2
3MBRJ6SU,Laptop,Home Appliances,Product_7SGDD,220.17,57,1,14x5x20 cm,1/1/2023,1/1/2025,152GFG,"OUN,FF9",Green/Large,3
RYQSDAWX,Headphones,Home Appliances,Product_9Z94D,186.26,32,2,5x11x10 cm,3/15/2023,1/1/2024,VN6VVG,"RR2,1LF",Blue/Medium,3
LQNB84NL,Laptop,Clothing,Product_NW3GN,347.7,72,2,9x9x8 cm,3/15/2023,1/1/2024,1ACIQ3,"U57,MC3",Green/Large,2
UBXQRC4Z,Laptop,Home Appliances,Product_3L86N,240.05,70,1,20x6x7 cm,3/15/2023,1/1/2024,D20HZ3,"VYU,GIE",Red/Small,3
KVVOGL8X,Laptop,Clothing,Product_L7CBQ,18.02,58,3,19x14x11 cm,3/15/2023,1/1/2026,GTSXK9,"7HV,Q4C",Green/Large,5
PPK69AFI,Headphones,Home Appliances,Product_7RRBQ,56.99,3,2,7x17x8 cm,7/30/2023,1/1/2025,3ZC81S,"I4X,ED2",Blue/Medium,4
L6ITCZSU,Headphones,Clothing,Product_XGQ3P,207.7,16,3,11x5x13 cm,3/15/2023,1/1/2024,YSA2FS,"ZT8,1M6",Green/Large,1
2N652K84,Headphones,Clothing,Product_K3BMD,32.11,100,2,6x16x19 cm,1/1/2023,1/1/2024,TGI4XF,"Y7F,AN1",Green/Large,1
6EIZQ5WW,Laptop,Electronics,Product_F0QRR,253.34,91,1,7x16x5 cm,7/30/2023,1/1/2026,096FC6,"05H,B0P",Blue/Medium,1
TB75N29P,Monitor,Electronics,Product_EI9YZ,443.36,70,1,9x17x10 cm,3/15/2023,1/1/2024,650MYI,"X6G,OSQ",Blue/Medium,3
EHQYQ4U1,Laptop,Home Appliances,Product_G9OZC,426.09,90,2,5x17x12 cm,3/15/2023,1/1/2026,OFRFJP,"BKD,OU5",Blue/Medium,2
IBMKEGNR,Monitor,Electronics,Product_5UFG9,357.12,42,1,9x17x16 cm,1/1/2023,1/1/2026,Q6UGFJ,"N4P,V7W",Red/Small,2
BV5Q6Q7H,Laptop,Clothing,Product_A3JUI,476.1,88,2,8x9x6 cm,3/15/2023,1/1/2024,5N8XP3,"GEA,ALU",Red/Small,4
7YHR1OKY,Smartphone,Clothing,Product_S7G1X,301.53,45,2,20x10x11 cm,1/1/2023,1/1/2024,FIZ8KS,"2X3,U73",Red/Small,1
GB8KH4O0,Monitor,Electronics,Product_57BDJ,290.12,86,1,7x16x9 cm,7/30/2023,1/1/2024,FX5O3L,"02D,1QN",Green/Large,5
5UQDA478,Smartphone,Electronics,Product_EQC9M,280.59,2,3,10x14x16 cm,1/1/2023,1/1/2026,TLJPOL,"D2T,57F",Blue/Medium,4
Y76YT40C,Monitor,Electronics,Product_WIOAX,261.09,29,1,7x17x16 cm,7/30/2023,1/1/2024,WB2TLW,"EJR,IFM",Red/Small,4
ZRHTM5UD,Headphones,Home Appliances,Product_RG45P,11.75,82,3,13x14x16 cm,7/30/2023,1/1/2026,9HOSAR,"BJN,A7N",Green/Large,1
0XHBY82X,Monitor,Electronics,Product_5UL6I,300.54,88,1,8x7x5 cm,3/15/2023,1/1/2026,0RC8OT,"TAP,FYV",Blue/Medium,5
H03SX484,Monitor,Clothing,Product_3WLWO,296.46,44,3,16x12x13 cm,7/30/2023,1/1/2025,7L7RBT,"1O0,6GU",Blue/Medium,4
VIKN9MQO,Smartphone,Home Appliances,Product_ISZ8I,184.82,22,2,11x13x8 cm,3/15/2023,1/1/2024,3P0LU4,"I7D,VV8",Green/Large,2
9AWYI4N0,Headphones,Clothing,Product_5DW3L,164.19,34,1,12x8x15 cm,7/30/2023,1/1/2026,5CTUOK,"8I8,M3U",Blue/Medium,1
NE9UKVAU,Smartphone,Electronics,Product_NDOMV,317.15,67,2,12x16x8 cm,1/1/2023,1/1/2025,WVMFZH,"M5S,N0D",Red/Small,2
GAT2IKJ6,Laptop,Clothing,Product_S6GSJ,197.2,59,2,8x14x15 cm,7/30/2023,1/1/2024,IE69MU,"E6F,S8S",Red/Small,2
RRIN7U5X,Smartphone,Clothing,Product_TAAD6,358.96,82,3,6x11x16 cm,1/1/2023,1/1/2026,EJWVRT,"T3X,CSQ",Blue/Medium,5
SBF54VDR,Monitor,Electronics,Product_YY1JA,279.72,57,1,20x16x10 cm,3/15/2023,1/1/2025,LRU5NH,"0SL,QIX",Red/Small,3
E0LI0VPT,Laptop,Home Appliances,Product_REJY4,301.01,23,2,5x13x10 cm,3/15/2023,1/1/2026,CTW2WQ,"LET,0YC",Green/Large,5
JT3B1OPQ,Monitor,Electronics,Product_Z9J33,370.89,16,2,11x18x13 cm,3/15/2023,1/1/2024,E0O1GE,"2A5,4QN",Blue/Medium,4
ZCJDHIXQ,Monitor,Home Appliances,Product_VAZ1W,192.01,3,2,15x11x5 cm,1/1/2023,1/1/2024,V7IPZI,"6R8,C8W",Green/Large,2
U4DIQCPK,Smartphone,Home Appliances,Product_NU9R3,277.69,17,2,17x17x6 cm,1/1/2023,1/1/2026,5U5URJ,"1RO,LWS",Red/Small,3
HP1NL6WL,Laptop,Home Appliances,Product_V23EC,11.23,34,3,8x16x7 cm,1/1/2023,1/1/2025,UA2DWZ,"IH5,IA8",Blue/Medium,4
INLACPDF,Laptop,Home Appliances,Product_QSNJR,218.53,15,1,14x13x18 cm,7/30/2023,1/1/2025,AJC1MX,"UYW,A7R",Green/Large,1
D0WQJT95,Monitor,Home Appliances,Product_E79KM,439.17,63,2,5x9x6 cm,1/1/2023,1/1/2025,Q0Z41C,"67D,IMO",Green/Large,4
LIJXN34K,Monitor,Electronics,Product_9A469,283.79,6,1,17x18x18 cm,1/1/2023,1/1/2024,77OR1F,"IRI,98I",Blue/Medium,4
N3MM3K9P,Smartphone,Electronics,Product_6V8XX,409.34,1,1,15x12x6 cm,3/15/2023,1/1/2026,RE49M5,"SW1,HON",Green/Large,4
DIND4EH1,Smartphone,Home Appliances,Product_APK5Q,102.16,50,2,14x18x6 cm,1/1/2023,1/1/2026,4JO11M,"38G,JK5",Blue/Medium,4
V2P0Y0XB,Smartphone,Clothing,Product_OO2X5,64.05,17,1,12x12x6 cm,1/1/2023,1/1/2026,0RSW7N,"2GI,N5Q",Blue/Medium,3
OY8FRGVI,Headphones,Home Appliances,Product_ZO4WU,341.13,42,2,18x12x14 cm,1/1/2023,1/1/2024,GYL672,"OCH,TLH",Blue/Medium,2
RXMV2KOT,Smartphone,Home Appliances,Product_ARJZK,370.73,95,1,5x20x17 cm,1/1/2023,1/1/2025,5SA6ZQ,"QD7,4FL",Green/Large,4
Q8LK1AXH,Smartphone,Electronics,Product_IR33J,405.49,39,1,7x8x19 cm,1/1/2023,1/1/2026,OHMEP8,"HEM,KT8",Blue/Medium,1
3Z6VBEEU,Smartphone,Home Appliances,Product_QATWS,128.01,8,1,5x19x12 cm,1/1/2023,1/1/2025,GZIDND,"97Y,Q6W",Green/Large,1
DMWACD9X,Smartphone,Clothing,Product_ZSU65,225.85,81,2,9x13x15 cm,7/30/2023,1/1/2026,NHIK5N,"J9R,7LR",Red/Small,2
L9IAYTAI,Monitor,Electronics,Product_0BFU8,262.36,41,1,12x11x7 cm,7/30/2023,1/1/2026,EIURSJ,"1TD,HB0",Blue/Medium,4
GB8AZ1N5,Monitor,Electronics,Product_LBBFX,346.04,64,3,17x7x10 cm,3/15/2023,1/1/2024,Y5N8TG,"ZEW,B5D",Green/Large,3
